Num_Acc,catr,circ,nbv,prof,plan,larrout,surf,infra,situ,vma
202300000367,4,2,2.0,1,1,-1.0,1,0,1,30
202300000368,3,2,2.0,1,3,5.5,1,0,1,80
202300000369,4,3,6.0,1,1,-1.0,2,-1,6,50
202300000370,4,2,3.0,1,1,-1.0,1,0,1,30
202300000370,4,2,2.0,1,1,-1.0,1,5,8,-1
202300000371,3,2,2.0,1,1,5.0,1,8,1,50
202300000372,4,2,2.0,1,2,-1.0,1,0,4,50
202300000373,3,-1,2.0,2,1,6.0,1,0,1,70
202300000374,3,2,2.0,1,1,-1.0,1,0,1,50
202300000375,4,1,2.0,1,1,-1.0,1,0,1,50
202300000376,3,1,1.0,1,1,-1.0,1,0,1,-1
202300000376,3,2,2.0,1,1,5.0,1,0,1,30
202300000377,3,2,0.0,1,1,-1.0,1,9,1,70
202300000378,4,2,2.0,1,2,-1.0,1,0,1,80
202300000379,3,2,2.0,1,1,-1.0,1,0,1,50
202300000380,3,2,2.0,2,1,-1.0,1,2,1,80
202300000381,4,2,2.0,1,1,-1.0,1,0,1,50
202300000382,3,2,2.0,1,1,4.0,1,5,1,50
202300000382,3,2,2.0,1,1,4.0,1,0,8,50
202300000383,4,1,1.0,1,1,-1.0,1,0,1,30
202300000384,3,2,2.0,1,3,5.5,1,0,3,50
202300000385,3,1,1.0,1,1,-1.0,1,0,1,30
202300000385,3,2,2.0,2,1,-1.0,1,0,1,30
202300000386,3,2,2.0,1,1,7.0,1,5,1,80
202300000387,4,2,2.0,2,2,-1.0,1,0,3,80
202300000388,3,2,2.0,1,1,-1.0,1,0,1,-1
202300000388,3,3,3.0,1,1,-1.0,1,0,1,50
202300000389,3,2,2.0,2,1,5.0,1,0,1,80
202300000390,3,1,0.0,1,1,-1.0,1,6,1,-1
202300000390,3,3,4.0,1,1,7.0,1,-1,1,50
202300000391,4,-1,-1.0,1,1,-1.0,1,4,8,-1
202300000392,3,2,2.0,1,1,5.0,1,0,1,80
202300000392,3,2,-1.0,1,1,5.0,1,5,1,80
202300000393,3,2,2.0,1,1,4.0,1,9,1,50
202300000394,4,2,2.0,1,1,-1.0,1,4,1,-1
202300000395,1,3,2.0,1,3,-1.0,1,0,3,90
202300000396,4,2,2.0,1,1,-1.0,1,4,1,-1
202300000397,7,1,2.0,2,1,-1.0,1,0,1,90
202300000398,4,2,2.0,1,1,-1.0,1,4,1,-1
202300000399,2,1,2.0,1,1,10.5,1,0,1,110
202300000400,4,2,2.0,4,4,-1.0,1,4,1,-1
202300000401,3,3,4.0,1,1,-1.0,1,0,1,70
202300000402,4,2,2.0,1,2,-1.0,1,4,1,-1
202300000403,1,2,3.0,1,1,14.0,1,0,1,90
202300000404,4,2,2.0,1,1,-1.0,1,4,2,-1
202300000405,1,-1,1.0,1,1,-1.0,1,0,1,50
202300000406,4,2,2.0,1,1,-1.0,1,0,1,-1
202300000407,1,-1,3.0,2,1,14.0,1,0,1,130
202300000408,1,-1,2.0,1,1,7.0,1,0,1,90
202300000409,1,3,3.0,1,1,13.5,1,0,1,90
202300000410,3,2,2.0,1,1,-1.0,2,0,1,50
202300000411,1,1,2.0,1,1,10.0,1,3,8,70
202300000412,2,3,4.0,1,1,-1.0,1,3,2,70
202300000413,1,1,2.0,1,1,-1.0,1,1,1,70
202300000414,2,3,2.0,1,1,10.5,1,0,1,110
202300000415,4,-1,1.0,1,1,-1.0,1,0,6,-1
202300000416,1,3,4.0,1,1,17.5,1,0,1,90
202300000417,5,2,1.0,1,1,-1.0,1,4,1,-1
202300000418,1,1,3.0,1,1,-1.0,1,1,1,90
202300000419,4,2,2.0,1,1,-1.0,1,0,1,50
202300000420,4,2,2.0,1,1,-1.0,1,0,1,50
202300000421,4,1,2.0,1,1,-1.0,2,0,1,50
202300000421,4,2,2.0,1,1,-1.0,2,0,1,50
202300000422,4,2,2.0,1,1,-1.0,1,5,1,50
202300000422,4,2,2.0,1,1,-1.0,1,0,1,30
202300000423,4,-1,1.0,1,1,-1.0,1,0,1,50
202300000423,4,-1,0.0,1,1,-1.0,1,0,1,50
202300000424,4,2,0.0,1,1,-1.0,1,0,1,30
202300000425,3,2,2.0,1,1,-1.0,1,0,1,30
202300000426,4,-1,-1.0,1,1,-1.0,1,0,1,30
202300000426,4,1,1.0,1,1,-1.0,1,0,1,30
202300000427,3,2,2.0,1,3,-1.0,1,0,3,70
202300000428,4,2,2.0,1,1,-1.0,1,0,1,30
202300000429,4,2,2.0,2,1,-1.0,2,0,1,50
202300000430,4,2,2.0,1,1,-1.0,1,0,1,50
202300000431,4,-1,-1.0,1,1,-1.0,1,4,8,-1
202300000432,2,1,1.0,1,1,-1.0,1,0,1,110
202300000433,3,2,2.0,1,1,-1.0,1,0,1,-1
202300000434,2,-1,2.0,1,1,-1.0,1,0,1,110
202300000435,3,2,2.0,1,1,-1.0,1,0,1,50
202300000436,3,2,4.0,1,1,-1.0,2,0,1,30
202300000437,3,2,2.0,3,1,-1.0,1,0,1,-1
202300000438,2,-1,1.0,1,1,-1.0,1,0,1,50
202300000438,2,-1,2.0,1,2,-1.0,1,0,1,50
202300000439,3,2,2.0,1,1,-1.0,1,0,1,50
202300000440,4,2,1.0,1,1,-1.0,1,0,1,-1
202300000441,1,2,6.0,1,1,-1.0,1,0,1,90
202300000442,4,2,2.0,1,1,-1.0,1,0,1,-1
202300000443,4,2,2.0,2,1,-1.0,1,0,1,50
202300000444,4,2,2.0,1,3,-1.0,1,0,1,50
202300000445,2,1,2.0,1,1,-1.0,1,0,1,90
202300000446,3,2,2.0,1,1,5.0,1,0,1,70
202300000447,4,1,1.0,1,1,-1.0,1,0,1,30
202300000448,2,1,2.0,1,2,-1.0,1,0,1,50
202300000449,3,2,2.0,2,1,7.0,2,0,1,80
202300000450,3,3,1.0,2,1,3.5,1,0,1,90
202300000451,3,1,3.0,1,1,-1.0,1,0,1,30
202300000452,4,2,4.0,1,2,-1.0,1,0,1,30
202300000453,3,2,2.0,1,1,6.5,2,0,1,80
202300000454,3,-1,2.0,1,1,-1.0,1,0,1,50
202300000455,3,2,2.0,1,1,-1.0,1,0,1,50
202300000456,3,2,2.0,2,4,6.5,1,0,3,80
202300000457,3,2,2.0,1,1,-1.0,2,0,1,50
202300000457,3,2,2.0,1,1,-1.0,1,5,1,50
202300000458,3,2,2.0,2,1,5.0,2,0,1,50
202300000458,3,-1,-1.0,-1,-1,-1.0,-1,-1,-1,-1
202300000459,4,2,2.0,1,3,-1.0,1,0,1,50
202300000460,4,2,2.0,1,1,-1.0,1,0,1,50
202300000461,4,2,2.0,1,1,-1.0,1,0,1,50
202300000462,3,2,2.0,2,2,7.0,1,0,3,80
202300000463,4,1,1.0,2,4,-1.0,1,0,1,30
202300000464,4,2,2.0,2,1,-1.0,1,0,1,50
202300000464,4,2,2.0,2,1,-1.0,1,0,1,30
202300000465,3,-1,0.0,1,2,-1.0,1,0,1,50
202300000466,4,1,1.0,1,1,-1.0,1,0,1,30
202300000467,2,1,0.0,1,1,0.0,1,0,1,70
202300000468,3,2,3.0,1,1,10.5,1,0,1,90
202300000469,4,2,2.0,1,1,-1.0,1,0,8,30
202300000470,3,1,2.0,1,2,7.6,1,0,8,50
202300000470,3,1,2.0,1,2,7.6,1,0,1,50
202300000471,3,2,2.0,1,2,5.7,1,0,1,80
202300000472,4,2,2.0,1,1,-1.0,1,9,1,50
202300000473,4,-1,0.0,1,1,-1.0,1,0,1,50
202300000474,3,2,2.0,1,1,-1.0,1,0,1,50
202300000475,2,2,2.0,1,1,-1.0,1,0,1,50
202300000476,4,1,1.0,1,1,-1.0,2,8,1,50
202300000477,4,2,2.0,1,1,-1.0,1,6,4,30
202300000478,4,2,2.0,1,1,-1.0,1,0,1,50
202300000479,4,1,1.0,1,1,-1.0,1,0,1,50
202300000480,4,1,2.0,1,1,-1.0,1,0,8,50
202300000480,4,2,2.0,1,2,-1.0,1,9,8,50
202300000481,3,2,2.0,1,1,-1.0,1,0,1,50
202300000482,4,2,2.0,1,1,-1.0,1,0,1,50
202300000483,7,1,1.0,1,1,-1.0,1,0,1,50
202300000484,3,2,2.0,1,1,-1.0,1,0,1,50
202300000485,4,2,2.0,1,1,-1.0,1,0,3,30
202300000486,4,-1,-1.0,1,1,-1.0,1,6,8,30
202300000487,4,2,2.0,2,1,-1.0,1,0,1,30
202300000488,4,1,2.0,1,1,-1.0,1,0,1,30
202300000488,4,1,3.0,1,1,-1.0,1,0,1,30
202300000489,3,2,2.0,1,1,7.0,1,0,1,60
202300000490,4,1,2.0,1,2,9.0,1,0,1,50
202300000490,4,1,1.0,1,1,-1.0,1,0,1,50
202300000491,4,2,2.0,1,1,-1.0,1,0,1,50
202300000492,4,2,2.0,1,1,-1.0,1,0,1,30
202300000493,3,2,2.0,1,2,-1.0,1,0,1,70
202300000494,4,1,1.0,1,1,-1.0,2,0,1,30
202300000494,4,2,2.0,1,1,-1.0,2,0,1,30
202300000495,1,1,2.0,1,1,-1.0,1,0,1,90
202300000496,2,2,1.0,2,3,-1.0,1,0,1,30
202300000497,4,2,2.0,1,1,-1.0,1,0,1,30
202300000498,4,1,1.0,1,1,-1.0,1,0,1,30
202300000499,3,1,1.0,1,1,-1.0,2,0,1,30
202300000500,4,-1,-1.0,1,1,-1.0,1,5,1,30
202300000500,4,2,2.0,1,1,-1.0,1,0,1,50
202300000501,4,-1,2.0,2,1,-1.0,2,5,1,50
202300000501,4,-1,2.0,1,1,-1.0,2,5,1,50
202300000502,4,1,1.0,1,1,-1.0,1,0,1,30
202300000502,4,2,2.0,2,1,-1.0,1,0,1,30
202300000503,4,2,3.0,1,1,-1.0,1,0,1,50
202300000503,4,2,2.0,1,1,-1.0,1,0,1,50
202300000504,4,1,1.0,1,1,-1.0,1,5,1,50
202300000505,4,2,2.0,2,1,-1.0,2,5,1,50
202300000505,4,2,2.0,1,3,-1.0,2,5,1,50
202300000506,2,3,4.0,1,1,-1.0,1,0,1,70
202300000507,4,-1,2.0,1,3,-1.0,1,0,1,50
202300000508,3,2,2.0,1,1,-1.0,1,0,1,50
202300000509,4,1,2.0,1,1,-1.0,1,0,1,30
202300000510,3,2,2.0,1,1,-1.0,1,0,1,50
202300000511,2,3,2.0,1,1,10.0,1,0,1,110
202300000512,4,2,1.0,1,1,-1.0,2,0,1,50
202300000513,3,2,2.0,1,1,5.5,2,0,1,80
202300000514,3,2,2.0,1,1,-1.0,2,0,8,50
202300000515,3,2,2.0,1,1,5.5,2,5,1,50
202300000515,3,2,2.0,1,1,5.5,2,5,1,70
202300000516,4,2,2.0,1,1,-1.0,1,0,1,50
202300000516,4,2,2.0,1,1,-1.0,1,9,1,50
202300000517,3,2,3.0,1,1,9.0,1,0,1,70
202300000518,7,2,4.0,1,1,-1.0,2,-1,1,50
202300000518,7,1,4.0,1,1,-1.0,2,0,1,50
202300000519,4,-1,1.0,1,1,-1.0,1,0,1,50
202300000520,4,2,0.0,1,1,-1.0,1,0,5,50
202300000520,4,2,1.0,1,1,-1.0,1,0,1,50
202300000521,4,2,2.0,1,1,-1.0,2,0,1,50
202300000522,4,-1,0.0,1,1,-1.0,1,6,8,-1
202300000523,3,3,4.0,1,1,-1.0,1,0,1,50
202300000524,4,3,4.0,1,1,-1.0,2,0,5,30
202300000524,4,3,4.0,1,1,-1.0,2,2,5,30
202300000525,3,3,4.0,1,1,-1.0,1,0,1,30
202300000526,4,3,8.0,1,1,-1.0,2,5,1,50
202300000526,4,3,8.0,2,1,-1.0,2,5,5,50
202300000527,4,2,2.0,1,1,-1.0,2,0,1,50
202300000528,4,1,4.0,1,3,-1.0,2,5,1,50
202300000528,4,3,4.0,1,3,-1.0,2,5,1,50
202300000529,3,4,1.0,1,1,3.5,1,0,1,30
202300000530,3,2,0.0,1,1,-1.0,1,5,1,50
202300000530,3,2,0.0,1,1,-1.0,1,0,8,50
202300000531,4,2,2.0,1,1,-1.0,1,0,1,50
202300000531,4,-1,2.0,1,1,-1.0,1,0,1,50
202300000532,3,1,1.0,1,1,-1.0,1,3,1,90
202300000532,3,1,1.0,2,1,-1.0,1,3,1,90
202300000532,3,3,2.0,1,1,-1.0,1,9,1,90
202300000533,4,2,0.0,1,1,-1.0,1,9,1,30
202300000534,3,3,0.0,1,1,0.0,1,5,1,50
202300000535,3,-1,2.0,1,1,-1.0,1,0,8,50
202300000535,3,2,2.0,2,1,-1.0,1,9,1,50
202300000536,3,-1,0.0,1,1,-1.0,2,0,1,30
202300000537,4,1,2.0,1,1,-1.0,2,0,1,50
202300000538,3,2,2.0,2,1,-1.0,1,9,1,30
202300000539,3,2,2.0,1,1,-1.0,1,0,1,50
202300000540,3,2,2.0,1,1,7.0,2,0,1,50
202300000541,4,2,2.0,1,1,-1.0,2,-1,5,20
202300000542,4,2,2.0,2,3,-1.0,1,0,1,50
202300000542,4,1,2.0,2,3,-1.0,1,0,1,50
202300000543,3,2,2.0,1,1,3.0,2,5,1,50
202300000544,4,2,2.0,1,1,-1.0,1,0,1,50
202300000545,4,2,2.0,1,1,-1.0,1,0,1,50
202300000546,4,-1,1.0,1,1,-1.0,1,-1,1,30
202300000547,4,1,1.0,1,1,-1.0,1,0,1,50
202300000548,4,2,2.0,1,1,-1.0,2,-1,1,30
202300000549,3,2,2.0,1,1,-1.0,1,0,1,50
202300000550,7,2,4.0,1,1,-1.0,1,0,1,50
202300000551,4,3,2.0,1,1,-1.0,2,0,1,50
202300000551,4,1,2.0,1,1,-1.0,2,-1,1,50
202300000552,4,2,2.0,1,1,-1.0,1,0,6,50
202300000552,4,2,2.0,1,1,-1.0,1,0,6,30
202300000553,3,2,2.0,1,1,5.5,2,0,1,80
202300000553,3,2,-1.0,2,1,-1.0,2,0,1,80
202300000554,3,2,2.0,1,1,-1.0,1,0,1,50
202300000554,3,1,-1.0,1,3,-1.0,1,0,1,50
202300000555,3,2,2.0,2,2,5.5,2,0,1,80
202300000556,4,2,2.0,1,2,-1.0,2,0,1,50
202300000557,3,2,2.0,3,3,-1.0,1,5,1,50
202300000557,3,2,2.0,1,1,6.0,1,0,1,50
202300000558,3,3,4.0,1,1,-1.0,1,0,1,50
202300000559,3,2,1.0,1,1,-1.0,1,0,1,50
202300000560,4,2,2.0,1,3,-1.0,2,0,1,50
202300000561,4,3,2.0,1,1,-1.0,1,0,1,50
202300000562,4,2,2.0,4,3,-1.0,1,0,1,50
202300000563,4,2,2.0,2,3,-1.0,2,0,1,50
202300000564,4,2,2.0,2,2,5.0,2,0,4,50
202300000564,4,2,2.0,2,2,5.0,2,0,8,50
202300000565,3,2,-1.0,1,1,-1.0,2,5,1,-1
202300000565,3,2,4.0,1,1,17.0,2,0,1,50
202300000566,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300000566,3,2,2.0,2,3,-1.0,2,0,1,50
202300000567,9,2,0.0,1,1,-1.0,2,4,6,30
202300000568,4,3,4.0,1,1,-1.0,1,0,1,50
202300000569,7,1,1.0,1,1,5.0,2,0,1,50
202300000570,4,2,3.0,1,1,-1.0,1,0,5,50
202300000570,4,2,3.0,1,1,-1.0,1,0,5,30
202300000571,4,1,1.0,1,1,-1.0,1,0,1,50
202300000572,2,3,6.0,1,1,-1.0,1,5,1,50
202300000572,2,3,6.0,2,2,-1.0,1,5,1,50
202300000573,4,1,1.0,1,1,-1.0,1,0,1,50
202300000574,4,2,2.0,1,1,-1.0,2,-1,5,30
202300000575,4,2,2.0,1,1,-1.0,1,0,1,50
202300000576,4,2,3.0,1,1,-1.0,1,0,1,50
202300000577,4,2,2.0,1,1,-1.0,2,0,1,50
202300000577,4,2,2.0,1,1,-1.0,2,9,1,-1
202300000578,4,1,3.0,1,1,-1.0,1,0,1,50
202300000578,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300000579,4,2,3.0,1,1,-1.0,1,0,1,50
202300000580,4,2,2.0,2,1,-1.0,1,0,1,50
202300000581,3,-1,2.0,1,1,-1.0,1,0,1,70
202300000581,3,-1,2.0,1,1,-1.0,1,0,1,50
202300000582,4,2,2.0,1,1,-1.0,2,0,1,50
202300000583,4,2,2.0,1,1,-1.0,1,0,8,50
202300000583,4,2,2.0,1,1,-1.0,1,0,1,50
202300000584,4,2,2.0,1,1,-1.0,1,0,1,50
202300000584,4,-1,1.0,1,1,-1.0,1,0,1,50
202300000585,4,-1,2.0,1,1,-1.0,2,0,1,30
202300000586,4,2,2.0,1,1,-1.0,1,-1,1,30
202300000587,4,2,2.0,2,1,-1.0,1,9,1,50
202300000587,4,2,2.0,1,1,-1.0,1,9,1,50
202300000588,3,2,2.0,1,1,-1.0,2,0,1,30
202300000589,4,2,2.0,1,1,-1.0,1,0,1,50
202300000590,3,2,2.0,1,1,-1.0,2,0,1,50
202300000591,4,1,1.0,1,1,-1.0,1,0,1,50
202300000591,4,2,2.0,1,1,-1.0,1,0,1,50
202300000592,4,2,2.0,2,1,-1.0,1,0,4,50
202300000593,4,-1,0.0,2,1,-1.0,1,9,6,20
202300000594,3,1,0.0,1,1,-1.0,1,0,1,90
202300000595,3,2,2.0,2,1,5.5,1,0,1,20
202300000596,5,1,1.0,1,1,-1.0,1,0,1,30
202300000597,4,1,1.0,1,1,-1.0,1,0,1,30
202300000598,3,-1,2.0,1,1,-1.0,1,0,1,50
202300000599,4,2,3.0,1,1,-1.0,1,9,1,50
202300000599,4,2,-1.0,1,2,-1.0,1,0,1,-1
202300000600,1,3,2.0,1,2,8.0,1,3,8,50
202300000600,1,2,2.0,1,1,-1.0,1,0,1,50
202300000601,3,2,2.0,1,1,-1.0,1,0,1,80
202300000602,4,2,5.0,1,1,-1.0,1,0,1,50
202300000602,4,2,3.0,1,1,-1.0,1,0,1,50
202300000603,4,2,1.0,1,1,-1.0,1,0,1,50
202300000604,2,2,2.0,1,1,7.0,1,0,1,80
202300000605,3,3,2.0,1,2,-1.0,1,0,1,80
202300000606,4,2,2.0,1,1,-1.0,2,0,1,50
202300000607,4,2,2.0,1,1,-1.0,1,0,5,50
202300000608,3,2,2.0,4,3,-1.0,-1,5,-1,50
202300000608,3,1,3.0,1,1,-1.0,1,0,1,50
202300000609,4,1,2.0,1,1,-1.0,1,0,1,50
202300000610,4,1,1.0,1,1,-1.0,1,0,1,50
202300000611,4,2,2.0,2,3,-1.0,1,0,1,30
202300000612,4,2,2.0,1,1,-1.0,1,9,1,50
202300000613,3,2,2.0,2,2,-1.0,1,0,8,50
202300000613,3,2,2.0,1,1,-1.0,1,0,1,80
202300000614,4,2,1.0,1,1,-1.0,1,0,1,50
202300000614,4,2,2.0,1,1,-1.0,1,0,1,50
202300000615,4,1,4.0,1,1,-1.0,1,0,1,70
202300000616,4,1,1.0,1,1,-1.0,1,0,1,30
202300000616,4,1,2.0,1,1,-1.0,1,0,1,30
202300000617,4,1,4.0,1,1,-1.0,1,0,1,70
202300000618,4,2,4.0,1,1,-1.0,1,0,1,30
202300000619,4,1,4.0,1,1,-1.0,1,1,1,70
202300000620,4,1,1.0,1,1,-1.0,1,0,1,30
202300000621,4,1,4.0,1,1,-1.0,2,0,1,70
202300000622,4,1,2.0,2,1,-1.0,1,0,1,30
202300000622,4,1,1.0,1,1,-1.0,1,0,1,30
202300000623,4,2,5.0,1,1,-1.0,2,0,1,30
202300000623,4,1,2.0,1,1,-1.0,2,0,1,30
202300000624,4,1,-1.0,1,1,-1.0,1,0,1,50
202300000625,4,2,4.0,1,1,-1.0,2,0,1,30
202300000626,4,2,-1.0,1,1,-1.0,1,0,1,30
202300000626,4,2,4.0,1,1,-1.0,1,9,1,30
202300000627,4,2,2.0,1,1,-1.0,2,0,5,50
202300000628,4,1,4.0,1,1,-1.0,1,0,1,30
202300000628,4,2,2.0,1,1,-1.0,1,0,1,30
202300000629,4,1,2.0,1,1,-1.0,2,0,1,50
202300000630,3,2,2.0,1,1,-1.0,1,0,1,50
202300000631,2,2,0.0,1,1,0.0,1,0,1,50
202300000631,2,2,-1.0,1,1,-1.0,1,0,1,-1
202300000632,4,2,2.0,1,1,-1.0,1,2,5,30
202300000632,4,1,1.0,1,1,-1.0,1,0,5,30
202300000633,3,2,2.0,1,1,-1.0,1,0,1,50
202300000634,3,3,2.0,1,3,-1.0,1,0,1,50
202300000635,4,1,2.0,1,1,-1.0,2,0,1,30
202300000636,3,2,2.0,1,1,-1.0,1,0,1,50
202300000636,3,2,3.0,1,1,-1.0,1,0,1,50
202300000637,4,2,2.0,1,1,-1.0,2,8,1,30
202300000637,4,1,1.0,1,1,-1.0,2,8,1,30
202300000638,4,1,1.0,1,1,-1.0,1,0,1,30
202300000639,4,1,1.0,1,1,-1.0,1,0,1,-1
202300000640,4,1,1.0,1,1,-1.0,1,0,6,50
202300000640,4,3,2.0,1,1,-1.0,1,0,6,50
202300000641,4,1,3.0,1,1,-1.0,1,-1,6,30
202300000641,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300000642,4,2,2.0,2,3,-1.0,1,0,1,15
202300000642,4,2,2.0,2,2,-1.0,1,0,1,-1
202300000643,4,2,2.0,1,1,-1.0,1,0,1,30
202300000643,4,1,-1.0,1,1,-1.0,1,0,1,-1
202300000644,4,3,2.0,1,1,-1.0,1,0,1,50
202300000645,4,2,2.0,1,1,-1.0,1,9,1,50
202300000646,4,-1,1.0,1,1,-1.0,1,0,1,30
202300000647,3,2,2.0,2,1,-1.0,1,5,1,50
202300000647,3,1,1.0,1,1,-1.0,1,0,1,50
202300000648,3,2,2.0,1,1,-1.0,2,0,1,50
202300000649,3,3,6.0,1,1,5.0,1,0,8,50
202300000650,3,2,2.0,1,1,12.0,1,0,1,30
202300000651,4,2,2.0,1,1,-1.0,1,0,1,50
202300000652,3,2,4.0,1,1,12.0,1,0,1,50
202300000653,3,2,3.0,1,1,-1.0,2,5,1,50
202300000654,3,2,2.0,1,1,-1.0,1,0,1,50
202300000654,3,1,1.0,1,1,-1.0,1,0,1,50
202300000655,3,2,2.0,1,2,-1.0,1,0,1,50
202300000655,3,1,5.0,1,1,-1.0,1,0,1,-1
202300000656,3,2,3.0,2,2,-1.0,1,0,1,50
202300000657,3,2,0.0,1,1,-1.0,1,0,1,-1
202300000658,4,1,1.0,1,1,-1.0,2,0,1,30
202300000659,4,2,2.0,1,1,-1.0,1,0,1,50
202300000660,3,3,2.0,1,1,-1.0,2,2,5,50
202300000661,3,2,3.0,1,1,-1.0,2,0,1,50
202300000662,4,1,1.0,1,3,-1.0,1,0,1,50
202300000663,3,2,2.0,1,1,-1.0,2,6,6,50
202300000664,4,2,2.0,1,1,-1.0,1,0,1,50
202300000665,4,-1,1.0,1,1,-1.0,1,0,1,30
202300000666,3,2,2.0,1,1,-1.0,2,0,1,50
202300000667,3,2,2.0,1,2,5.0,1,0,1,50
202300000667,3,2,1.0,1,1,-1.0,1,0,1,50
202300000668,4,2,1.0,2,1,-1.0,2,0,1,50
202300000669,3,2,2.0,1,3,6.0,1,0,1,80
202300000670,3,1,2.0,1,1,7.0,2,0,1,50
202300000671,4,2,2.0,2,4,7.0,1,0,1,80
202300000672,3,1,0.0,1,1,0.0,1,0,1,50
202300000673,4,1,1.0,1,1,-1.0,2,0,1,30
202300000673,4,2,2.0,1,1,-1.0,2,0,1,50
202300000674,1,3,3.0,2,1,13.5,1,0,1,130
202300000675,3,2,2.0,1,1,7.0,1,0,1,50
202300000676,3,2,5.0,2,1,-1.0,2,0,1,50
202300000677,4,2,1.0,1,1,-1.0,2,0,1,20
202300000678,4,2,2.0,1,1,-1.0,2,4,8,50
202300000678,4,1,1.0,1,2,-1.0,2,4,1,30
202300000679,3,2,2.0,1,1,5.5,1,0,1,30
202300000679,3,2,-1.0,1,1,-1.0,1,0,1,-1
202300000680,6,-1,0.0,1,1,-1.0,2,6,8,-1
202300000681,3,2,2.0,1,1,7.0,1,0,1,70
202300000682,1,2,2.0,1,2,-1.0,2,3,1,50
202300000683,4,2,2.0,1,1,7.0,2,0,1,80
202300000684,3,2,2.0,1,1,4.0,2,0,1,70
202300000685,2,2,2.0,1,3,7.0,2,9,1,70
202300000686,1,3,2.0,4,1,10.5,2,0,2,130
202300000687,4,2,2.0,2,3,-1.0,2,0,3,90
202300000688,3,2,2.0,1,1,7.0,1,0,3,80
202300000689,3,2,2.0,1,1,7.0,1,0,1,80
202300000690,1,1,2.0,1,1,7.0,1,0,2,130
202300000691,4,1,2.0,1,1,-1.0,1,0,1,30
202300000692,4,1,1.0,1,1,-1.0,1,0,1,50
202300000693,3,2,2.0,1,1,-1.0,2,0,1,30
202300000693,3,2,3.0,1,1,-1.0,2,0,1,50
202300000694,7,3,4.0,1,1,-1.0,1,0,1,50
202300000695,4,-1,0.0,1,1,-1.0,1,0,1,50
202300000696,4,3,2.0,1,1,-1.0,1,0,1,50
202300000697,7,2,2.0,1,1,7.0,1,0,1,50
202300000698,4,2,2.0,1,2,-1.0,2,5,1,30
202300000698,4,3,2.0,2,1,-1.0,2,5,1,30
202300000699,4,2,2.0,1,1,-1.0,1,0,1,50
202300000700,3,2,2.0,1,1,7.0,1,0,1,50
202300000701,4,1,1.0,1,1,-1.0,1,0,1,50
202300000702,4,2,2.0,1,1,-1.0,1,0,1,50
202300000703,4,1,3.0,3,1,9.0,1,5,1,50
202300000704,9,-1,2.0,1,2,-1.0,1,5,1,50
202300000705,4,-1,2.0,1,1,-1.0,2,0,1,50
202300000706,4,2,2.0,1,1,-1.0,1,0,1,50
202300000706,4,1,-1.0,2,1,-1.0,1,5,1,50
202300000707,3,1,0.0,1,1,0.0,2,5,8,50
202300000708,4,2,2.0,1,2,-1.0,1,9,8,50
202300000709,3,3,4.0,1,1,-1.0,2,0,5,50
202300000710,4,3,2.0,1,1,-1.0,2,0,1,50
202300000710,4,2,2.0,1,1,-1.0,2,0,1,50
202300000711,4,2,2.0,1,1,-1.0,1,0,4,50
202300000712,4,2,6.0,1,1,-1.0,1,0,1,50
202300000713,4,1,0.0,1,1,-1.0,1,9,8,50
202300000713,4,1,0.0,1,1,-1.0,1,0,8,50
202300000714,4,2,4.0,1,1,-1.0,1,0,1,50
202300000714,4,2,2.0,1,1,-1.0,1,0,1,50
202300000715,4,2,3.0,2,1,-1.0,1,5,1,50
202300000715,4,2,2.0,2,1,-1.0,1,5,1,50
202300000716,3,2,2.0,2,1,-1.0,2,0,4,50
202300000717,4,1,3.0,1,1,-1.0,1,0,1,70
202300000718,4,-1,-1.0,1,1,-1.0,1,0,1,30
202300000718,4,2,2.0,1,1,-1.0,1,0,1,30
202300000719,4,1,1.0,1,1,-1.0,1,0,1,50
202300000719,4,-1,-1.0,1,1,-1.0,1,0,1,30
202300000720,4,1,4.0,1,1,-1.0,2,9,1,70
202300000721,4,1,-1.0,1,1,-1.0,1,0,1,30
202300000721,4,3,6.0,1,2,-1.0,1,0,1,30
202300000722,4,1,-1.0,1,1,-1.0,1,0,1,30
202300000723,4,2,-1.0,1,1,-1.0,1,0,1,30
202300000723,4,1,2.0,1,1,-1.0,1,0,1,30
202300000724,4,2,3.0,2,1,-1.0,1,0,1,30
202300000725,4,2,2.0,1,1,-1.0,1,6,1,30
202300000726,4,2,5.0,1,1,-1.0,1,0,5,30
202300000726,4,1,-1.0,1,1,-1.0,1,0,1,30
202300000727,4,1,-1.0,1,1,-1.0,1,0,4,30
202300000727,4,1,2.0,2,1,-1.0,1,0,4,30
202300000728,4,1,-1.0,1,1,-1.0,1,0,1,30
202300000728,4,2,4.0,1,1,-1.0,1,0,1,30
202300000729,3,3,4.0,1,1,9.0,1,5,1,50
202300000729,3,2,3.0,1,1,-1.0,1,5,1,50
202300000730,4,3,2.0,1,2,-1.0,1,0,1,50
202300000731,3,2,2.0,1,1,-1.0,1,0,1,50
202300000732,3,2,2.0,1,1,-1.0,2,0,1,50
202300000732,3,1,1.0,1,1,-1.0,2,0,1,-1
